gene,cancer_type,stroma,cancer,normal,ccle_m,entrezgene,ReconGeneName
PIGF,LIHC,3.65614330169657,4.50181856005661,3.72444885702461,2.2154670017823,5281,5281.1
PIGF,LIHC,3.65614330169657,4.50181856005661,3.72444885702461,2.2154670017823,5281,5281.2
PIGF,LUAD,3.47312471515822,4.70454221925013,3.54015081294865,2.64309623741258,5281,5281.1
PIGF,LUAD,3.47312471515822,4.70454221925013,3.54015081294865,2.64309623741258,5281,5281.2
PIGF,KIRC,3.17131970768454,4.24752698362488,3.78322692990229,2.49473552172633,5281,5281.1
PIGF,KIRC,3.17131970768454,4.24752698362488,3.78322692990229,2.49473552172633,5281,5281.2
PIGF,STAD,3.28619003262326,4.43012348479953,3.58772941952449,2.4488288749925,5281,5281.1
PIGF,STAD,3.28619003262326,4.43012348479953,3.58772941952449,2.4488288749925,5281,5281.2
PIGF,PAAD,3.21669557689905,4.5017177203733,3.43902133047081,2.50905661066889,5281,5281.1
PIGF,PAAD,3.21669557689905,4.5017177203733,3.43902133047081,2.50905661066889,5281,5281.2
PIGF,PRAD,3.57389330999649,4.47212949844678,3.82835192354247,2.56478677590536,5281,5281.1
PIGF,PRAD,3.57389330999649,4.47212949844678,3.82835192354247,2.56478677590536,5281,5281.2
PIGF,OV,3.58264189454704,4.38101925611053,3.43838573250153,2.52000226479772,5281,5281.1
PIGF,OV,3.58264189454704,4.38101925611053,3.43838573250153,2.52000226479772,5281,5281.2
PIGF,THCA,3.78460782598865,4.06957475438507,3.92971961968126,2.27618677399577,5281,5281.1
PIGF,THCA,3.78460782598865,4.06957475438507,3.92971961968126,2.27618677399577,5281,5281.2
PIGF,ESCA,2.97431635201064,4.38531933175345,3.60248517546977,2.60241157652525,5281,5281.1
PIGF,ESCA,2.97431635201064,4.38531933175345,3.60248517546977,2.60241157652525,5281,5281.2
PIGF,BLCA,3.77381338314107,4.65501138153836,3.76519873998951,2.42168160174804,5281,5281.1
PIGF,BLCA,3.77381338314107,4.65501138153836,3.76519873998951,2.42168160174804,5281,5281.2
PIGF,GBM,4.70455260345064,4.29377134895363,3.0055565146262,2.46023251618755,5281,5281.1
PIGF,GBM,4.70455260345064,4.29377134895363,3.0055565146262,2.46023251618755,5281,5281.2
PIGF,CRC,3.58698062283019,4.60158615695469,4.09398117765944,2.66778405534027,5281,5281.1
PIGF,CRC,3.58698062283019,4.60158615695469,4.09398117765944,2.66778405534027,5281,5281.2
PIGF,SKCM,3.60850448948087,4.41951961860379,4.18112222480631,2.69068002579582,5281,5281.1
PIGF,SKCM,3.60850448948087,4.41951961860379,4.18112222480631,2.69068002579582,5281,5281.2
PIGF,BRCA,3.36113488973456,4.33355480443658,3.66348000994511,2.18120602109499,5281,5281.1
PIGF,BRCA,3.36113488973456,4.33355480443658,3.66348000994511,2.18120602109499,5281,5281.2
PIGF,CESC,3.57210860180254,4.38283192140994,3.51275365543814,2.11723633473338,5281,5281.1
PIGF,CESC,3.57210860180254,4.38283192140994,3.51275365543814,2.11723633473338,5281,5281.2
PIGG,ESCA,3.97017417998583,4.00140785016455,4.18974800906358,3.41266959555569,54872,54872.1
PIGG,HNSC,4.19300414966257,3.98416957401378,3.75055862502551,3.44652582258323,54872,54872.1
PIGG,LGG,4.03953730833546,4.02908430544114,3.78865501182256,4.05918116680807,54872,54872.1
PIGG,GBM,4.22647216514257,4.27190687626705,3.78865501182256,3.92394780802608,54872,54872.1
PIGG,UCEC,4.73007299847433,4.44938943170278,4.09576444415414,3.61060745487546,54872,54872.1
PIGG,KIRP,4.13874009502792,4.57648262663313,3.92580784731063,0,54872,54872.1
PIGG,BLCA,4.01072855340244,4.86717540253876,4.06925665692549,3.67283020350652,54872,54872.1
PIGG,CRC,3.53305782697759,4.44991283195511,4.13478408639041,3.51512863125495,54872,54872.1
PIGG,STAD,3.42586880948036,4.26657690508285,3.47053317614944,3.59946976740697,54872,54872.1
PIGG,CESC,4.06170210841733,4.21278069533564,4.1136699002015,3.35128319410213,54872,54872.1
PIGG,KIRC,4.16785891593475,4.12071670951342,3.78490191813023,3.84747651748623,54872,54872.1
PIGG,LUAD,4.02324883649058,4.40713913991923,3.92466861223649,3.77281803612534,54872,54872.1
PIGG,PAAD,3.58086959294317,5.47581912273047,4.12068588955807,3.57655737290804,54872,54872.1
PIGG,SKCM,3.87083631108602,4.49375341127449,3.62593887886487,3.72674322763232,54872,54872.1
PIGG,BRCA,3.90459286388585,4.3093819415158,4.05312551947585,3.40754997182981,54872,54872.1
PIGG,THCA,4.01791326577798,4.83010903553725,4.29410069828757,3.67249022100067,54872,54872.1
PIGG,LIHC,4.03982143917818,4.55694766212914,3.82696995652941,3.71583683051801,54872,54872.1
PIGG,OV,3.53785201364213,3.93373957857543,5.13748900608371,3.46368771410373,54872,54872.1
PIGG,PRAD,4.08824705808794,4.73203400392114,4.04428583688072,3.53671757855853,54872,54872.1
PIGG,LUSC,3.95451305764185,3.84935473435576,3.89032732786307,3.53461196363183,54872,54872.1
PIGH,CESC,3.20649405960629,4.00880311174416,4.12751388724912,3.30796249534549,5283,5283.1
PIGH,HNSC,3.25725799414186,4.04882622396824,3.59577341428889,3.73760302253837,5283,5283.1
PIGH,BRCA,3.36202900525538,4.193920181939,3.775052451678,3.19084253314016,5283,5283.1
PIGH,CRC,3.01788296304051,3.87575508579031,3.53539447477808,3.44246381086043,5283,5283.1
PIGH,GBM,4.31911939031502,4.33807013817241,3.95207285375092,3.40456047613372,5283,5283.1
PIGH,THCA,3.66479589679614,5.113658747504,4.49757384087915,3.30913191109686,5283,5283.1
PIGH,SKCM,3.78436663987113,4.48483603964002,4.62674862917433,4.02769757220937,5283,5283.1
PIGH,PAAD,3.16088132770425,4.17571686676487,3.56607788683622,3.31929528679888,5283,5283.1
PIGH,LUSC,3.28493169995968,4.09313689466148,3.53529878722213,3.41072676195748,5283,5283.1
PIGH,UCEC,3.78404178169282,3.6328786104195,3.70368414526743,3.70620529465496,5283,5283.1
PIGH,STAD,3.15659663350938,3.92982701345763,3.74323270031034,3.76805385839977,5283,5283.1
PIGH,ESCA,2.87005824823053,3.9162487813886,3.64857541232412,3.70437129646781,5283,5283.1
PIGH,KIRP,3.81732953231464,4.06740423650803,4.88238443668153,0,5283,5283.1
PIGH,PRAD,4.48851561926042,5.89256154828634,4.86221062771203,4.32025297826069,5283,5283.1
PIGH,OV,2.76474096157107,3.4911112417963,4.65026821337604,3.36189554020726,5283,5283.1
PIGH,KIRC,2.82151682998448,4.97295568521119,4.77898090499945,2.83984688927341,5283,5283.1
PIGH,BLCA,3.23592181031781,3.94866762196704,3.63009989024307,3.40025752131631,5283,5283.1
PIGH,LUAD,3.28438244269853,3.93976003440472,3.51649421412079,3.49490832254406,5283,5283.1
PIGH,LGG,3.85765608426772,4.2044550370051,3.95207285375092,3.37004363572623,5283,5283.1
PIGH,LIHC,3.76691669941533,4.63566728983451,4.17266902609889,3.4740149110033,5283,5283.1
PIGK,CRC,3.45215303383641,3.31383451655966,3.46656425362284,3.20362569358523,10026,10026.1
PIGK,ESCA,3.55520496710666,3.34566702340924,3.72573522455459,3.75639282659277,10026,10026.1
PIGK,BRCA,3.6013161596927,4.00040005311231,3.95515393514303,3.60061392018483,10026,10026.1
PIGK,CESC,3.28807680278122,3.90001939042169,3.10488374377466,3.82510079941006,10026,10026.1
PIGK,PRAD,3.66624654345144,3.98462703927717,3.74736541770089,4.17794114125042,10026,10026.1
PIGK,SKCM,3.84413001435737,4.16935219640927,3.55120816086293,4.35411670239825,10026,10026.1
PIGK,STAD,3.58869045160484,3.61435337112648,3.58995582591022,3.51922099815736,10026,10026.1
PIGK,GBM,4.03771159431407,3.37897638437463,3.47520186861441,4.59342996469544,10026,10026.1
PIGK,HNSC,3.39212490203997,3.30081103467525,2.9599231665309,3.71647431032532,10026,10026.1
PIGK,KIRC,3.74313108991563,4.07514386106189,4.45764287311442,4.29795211378508,10026,10026.1
PIGK,KIRP,3.79372499985471,3.57466017307534,4.11121166425174,0,10026,10026.1
PIGK,BLCA,3.6236629932228,2.87300695402093,3.23887071797232,3.85171625817079,10026,10026.1
PIGK,OV,3.56108180989917,3.27295047854671,2.79304168729305,4.1346957775493,10026,10026.1
PIGK,PAAD,3.50777759366963,3.33852892989019,3.13122746996823,3.62764052592471,10026,10026.1
PIGK,LUSC,3.67607867064458,3.13560272474568,3.50247937439357,4.03452678356888,10026,10026.1
PIGK,LGG,4.2449155232553,2.57376170935784,3.47520186861441,4.70015288730882,10026,10026.1
PIGK,THCA,3.45649521541509,3.91894801704662,3.95495694451369,4.52332515581113,10026,10026.1
PIGK,UCEC,2.88163684155941,3.69914757295403,3.2355593929798,3.97670385485167,10026,10026.1
PIGK,LUAD,3.50747390230295,3.70773399185806,3.4181492608674,4.12586331978239,10026,10026.1
PIGK,LIHC,3.3805877872843,3.95312256311356,4.09405222851353,4.2062603230104,10026,10026.1
PIGL,KIRP,2.61350204790138,4.24914888830036,2.85007227490715,0,9487,9487.1
PIGL,OV,2.34512093055577,3.0658756769736,4.41852421254838,2.0774526716525,9487,9487.1
PIGL,HNSC,2.42113190007085,3.29530280632972,2.28898276928222,2.74954595296336,9487,9487.1
PIGL,LUAD,2.79359809714077,3.16861924614532,2.47382384073508,2.38889702732254,9487,9487.1
PIGL,LGG,2.34100636258354,3.1616975419597,2.9033781488764,2.19778027376527,9487,9487.1
PIGL,UCEC,3.33730289707658,2.80794980637886,3.17724197180594,2.52283591079632,9487,9487.1
PIGL,LIHC,2.82268943257273,3.62201871182489,3.18956751503543,2.39721835098897,9487,9487.1
PIGL,PRAD,2.59636330600145,3.75024398162937,2.73838487119539,2.5186210828604,9487,9487.1
PIGL,LUSC,2.53494313300133,3.03028550337755,2.50918720368151,2.13224502394145,9487,9487.1
PIGL,BLCA,2.37184337709081,3.9992289135872,2.63480238134874,2.48765722794869,9487,9487.1
PIGL,PAAD,2.32404014791339,3.8923034664311,2.91043954563562,2.16256693642125,9487,9487.1
PIGL,GBM,2.65780798361161,3.15161865460434,2.9033781488764,2.29404374508798,9487,9487.1
PIGL,CESC,2.47968743991159,3.13697027455541,2.61635806074068,2.49076283293623,9487,9487.1
PIGL,THCA,3.15505328751823,4.06392296884749,3.25103682417978,2.26108103862477,9487,9487.1
PIGL,KIRC,2.31570074245077,3.60040314614331,2.64307870904205,2.41440044874352,9487,9487.1
PIGL,BRCA,2.41671223989787,2.92427025526295,3.05250700747277,1.90021061677795,9487,9487.1
PIGL,SKCM,2.50173786278368,2.91414531980255,2.65127104484828,2.01699668008316,9487,9487.1
PIGL,STAD,3.11151997722032,3.3715403833438,2.97229434943757,2.56168772159803,9487,9487.1
PIGL,ESCA,3.04129011450724,3.34719714813639,3.76896566515127,2.40698235765904,9487,9487.1
PIGL,CRC,2.70091157730092,3.72769176707697,2.89315980209041,2.53128366911344,9487,9487.1
PIGM,CESC,1.69445162894896,2.27539636305427,1.79314353333377,3.28580606675051,93183,93183.1
PIGM,BRCA,2.18012384186442,3.50304103844828,2.26705272807603,3.56826906041818,93183,93183.1
PIGM,PRAD,2.73788476130923,3.65658443020525,2.87124556380367,4.06727618314781,93183,93183.1
PIGM,LUSC,1.72886091850879,2.66123467672799,1.98838163667725,3.43931484636958,93183,93183.1
PIGM,ESCA,1.70269863394433,2.84457542025738,2.22594738822126,3.17336181739772,93183,93183.1
PIGM,GBM,1.82538888285275,1.97256987519176,1.51332348915829,3.30127161116764,93183,93183.1
PIGM,SKCM,2.13799125110812,3.24835403480458,3.21216315535518,3.35199848066406,93183,93183.1
PIGM,CRC,1.81020755068173,2.74144779708045,2.05741100475303,3.42363554145337,93183,93183.1
PIGM,LUAD,2.07533979029045,3.27449581638734,2.04026218559864,3.40801560534305,93183,93183.1
PIGM,KIRP,1.95297456396488,2.26868232387002,2.18297381169972,0,93183,93183.1
PIGM,HNSC,1.58407530668073,2.19056443725787,2.06835078923018,2.86624629189869,93183,93183.1
PIGM,BLCA,1.78800812698626,2.68669906365457,2.08857462556472,3.26330154877852,93183,93183.1
PIGM,PAAD,1.68810084204076,2.57081005264248,1.89365599273578,3.00778277361959,93183,93183.1
PIGM,LGG,1.74172648754734,2.39126944006802,1.51332348915829,3.21545259023759,93183,93183.1
PIGM,OV,2.2601850761569,2.68959768437302,1.33458757053637,3.20311340491767,93183,93183.1
PIGM,UCEC,2.04465344325203,3.02616737312296,1.86950830877357,3.3723976921049,93183,93183.1
PIGM,KIRC,1.96119173551599,2.38313293214806,2.30706971881174,2.99697781539172,93183,93183.1
PIGM,STAD,1.78533697531154,3.10971504123535,2.09058707309311,3.28158394813431,93183,93183.1
PIGM,LIHC,1.93474932564695,3.28461370776767,2.47652121887886,3.16547394535093,93183,93183.1
PIGM,THCA,2.09499533893081,2.62116046698326,2.31206397439261,3.1494193779065,93183,93183.1
PIGN,HNSC,2.91450044345287,3.12438462623923,3.7502309822711,2.7910596744655,23556,23556.1
PIGN,HNSC,2.91450044345287,3.12438462623923,3.7502309822711,2.7910596744655,23556,23556.2
PIGN,LUAD,2.38143685114395,3.16947251298461,2.56897418685223,3.05615872897543,23556,23556.1
PIGN,LUAD,2.38143685114395,3.16947251298461,2.56897418685223,3.05615872897543,23556,23556.2
PIGN,OV,2.2666816952973,2.34052280371478,2.32281734625944,2.94643956354391,23556,23556.1
PIGN,OV,2.2666816952973,2.34052280371478,2.32281734625944,2.94643956354391,23556,23556.2
PIGN,SKCM,2.43053321912695,3.55215080296456,2.68920781332308,3.28333978476675,23556,23556.1
PIGN,SKCM,2.43053321912695,3.55215080296456,2.68920781332308,3.28333978476675,23556,23556.2
PIGN,LIHC,2.26956009955756,2.95591549594833,2.85690266140856,2.80645188358361,23556,23556.1
PIGN,LIHC,2.26956009955756,2.95591549594833,2.85690266140856,2.80645188358361,23556,23556.2
PIGN,LGG,2.27669827742968,2.49418845884114,1.97925361715482,3.37265815048368,23556,23556.1
PIGN,LGG,2.27669827742968,2.49418845884114,1.97925361715482,3.37265815048368,23556,23556.2
PIGN,ESCA,2.4831321296724,3.31692301922613,3.83069594184967,2.84816469929101,23556,23556.1
PIGN,ESCA,2.4831321296724,3.31692301922613,3.83069594184967,2.84816469929101,23556,23556.2
PIGN,KIRC,2.60520361965836,2.64303810993282,2.98875885803245,3.23065238436807,23556,23556.1
PIGN,KIRC,2.60520361965836,2.64303810993282,2.98875885803245,3.23065238436807,23556,23556.2
PIGN,GBM,3.00329863535821,2.57972934324672,1.97925361715482,3.42117290809704,23556,23556.1
PIGN,GBM,3.00329863535821,2.57972934324672,1.97925361715482,3.42117290809704,23556,23556.2
PIGN,LUSC,2.50373864176586,3.84133417753308,2.55758339511199,3.42424650489617,23556,23556.1
PIGN,LUSC,2.50373864176586,3.84133417753308,2.55758339511199,3.42424650489617,23556,23556.2
PIGN,KIRP,2.34409015055759,2.47000708534168,2.65686604235228,0,23556,23556.1
PIGN,KIRP,2.34409015055759,2.47000708534168,2.65686604235228,0,23556,23556.2
PIGN,PAAD,2.64378187653098,2.19328668552837,2.43445331936497,2.70763257964269,23556,23556.1
PIGN,PAAD,2.64378187653098,2.19328668552837,2.43445331936497,2.70763257964269,23556,23556.2
PIGN,PRAD,3.33572052787856,3.68840473777757,3.53978423780329,3.8658814306512,23556,23556.1
PIGN,PRAD,3.33572052787856,3.68840473777757,3.53978423780329,3.8658814306512,23556,23556.2
PIGN,UCEC,2.53730943430691,2.73135570488812,2.25493524250141,2.97737730882254,23556,23556.1
PIGN,UCEC,2.53730943430691,2.73135570488812,2.25493524250141,2.97737730882254,23556,23556.2
PIGN,BRCA,2.72947244856447,3.74237153451173,3.17866297126595,3.02996447065273,23556,23556.1
PIGN,BRCA,2.72947244856447,3.74237153451173,3.17866297126595,3.02996447065273,23556,23556.2
PIGN,CESC,2.7198880772157,2.90155074140649,2.06739254045412,3.03403585673185,23556,23556.1
PIGN,CESC,2.7198880772157,2.90155074140649,2.06739254045412,3.03403585673185,23556,23556.2
PIGN,CRC,3.34644336936605,2.5276330487347,3.36171058580624,3.0340159310348,23556,23556.1
PIGN,CRC,3.34644336936605,2.5276330487347,3.36171058580624,3.0340159310348,23556,23556.2
PIGN,BLCA,2.35144377541594,3.24644635819217,2.980632894479,3.1653672957543,23556,23556.1
PIGN,BLCA,2.35144377541594,3.24644635819217,2.980632894479,3.1653672957543,23556,23556.2
PIGN,STAD,2.57084717695407,3.00613114480766,2.85873410847822,3.07252499451684,23556,23556.1
PIGN,STAD,2.57084717695407,3.00613114480766,2.85873410847822,3.07252499451684,23556,23556.2
PIGN,THCA,2.05148372375891,2.72185555505367,2.97731463498504,3.37340666518127,23556,23556.1
PIGN,THCA,2.05148372375891,2.72185555505367,2.97731463498504,3.37340666518127,23556,23556.2
PIGO,LUAD,3.13362714260051,4.19232252185972,3.52060099075757,4.42198106674312,84720,84720.2
PIGO,LUAD,3.13362714260051,4.19232252185972,3.52060099075757,4.42198106674312,84720,84720.1
PIGO,HNSC,3.72573311692945,3.78432133912109,3.61927179016945,4.71951868246083,84720,84720.2
PIGO,HNSC,3.72573311692945,3.78432133912109,3.61927179016945,4.71951868246083,84720,84720.1
PIGO,KIRP,4.14010091781772,4.42103738731539,4.26066801908144,0,84720,84720.2
PIGO,KIRP,4.14010091781772,4.42103738731539,4.26066801908144,0,84720,84720.1
PIGO,CESC,3.71447522667398,4.03337957032879,3.34023274601855,4.16189951436027,84720,84720.2
PIGO,CESC,3.71447522667398,4.03337957032879,3.34023274601855,4.16189951436027,84720,84720.1
PIGO,LGG,3.25577019227291,3.47355847993141,2.88684406072297,4.654338869692,84720,84720.2
PIGO,LGG,3.25577019227291,3.47355847993141,2.88684406072297,4.654338869692,84720,84720.1
PIGO,LIHC,3.86840598701131,4.81533971241476,4.22116439007731,4.31535230719315,84720,84720.2
PIGO,LIHC,3.86840598701131,4.81533971241476,4.22116439007731,4.31535230719315,84720,84720.1
PIGO,ESCA,2.99849378985659,4.22098725905331,3.63081635796828,4.51538966165158,84720,84720.2
PIGO,ESCA,2.99849378985659,4.22098725905331,3.63081635796828,4.51538966165158,84720,84720.1
PIGO,KIRC,3.04812092531722,4.71459016377579,4.12996658976296,4.49487562628103,84720,84720.2
PIGO,KIRC,3.04812092531722,4.71459016377579,4.12996658976296,4.49487562628103,84720,84720.1
PIGO,GBM,3.7824835135836,3.50470968907252,2.88684406072297,4.48605803931905,84720,84720.2
PIGO,GBM,3.7824835135836,3.50470968907252,2.88684406072297,4.48605803931905,84720,84720.1
PIGO,STAD,2.98146423726111,4.22453845533341,3.25888874432733,4.4786945799051,84720,84720.2
PIGO,STAD,2.98146423726111,4.22453845533341,3.25888874432733,4.4786945799051,84720,84720.1
PIGO,UCEC,3.58948023033829,4.18698450574374,3.25766689676179,4.5366963059317,84720,84720.2
PIGO,UCEC,3.58948023033829,4.18698450574374,3.25766689676179,4.5366963059317,84720,84720.1
PIGO,BRCA,3.31703789106747,4.67199196454803,3.36584724941591,4.5932993943769,84720,84720.2
PIGO,BRCA,3.31703789106747,4.67199196454803,3.36584724941591,4.5932993943769,84720,84720.1
PIGO,LUSC,3.41281890082787,4.05548026441692,3.49550389986029,4.17391612204355,84720,84720.2
PIGO,LUSC,3.41281890082787,4.05548026441692,3.49550389986029,4.17391612204355,84720,84720.1
PIGO,OV,3.41202279021933,3.99907172038669,3.76069734206635,4.40191472803446,84720,84720.2
PIGO,OV,3.41202279021933,3.99907172038669,3.76069734206635,4.40191472803446,84720,84720.1
PIGO,SKCM,3.39585017357369,3.83285794329173,3.94542347931094,4.18727531297172,84720,84720.2
PIGO,SKCM,3.39585017357369,3.83285794329173,3.94542347931094,4.18727531297172,84720,84720.1
PIGO,BLCA,3.85240121410218,4.10461515058479,3.43957132353951,4.75419449335066,84720,84720.2
PIGO,BLCA,3.85240121410218,4.10461515058479,3.43957132353951,4.75419449335066,84720,84720.1
PIGO,CRC,3.47717084262424,4.23756917130635,3.90833150342282,4.62349644598606,84720,84720.2
PIGO,CRC,3.47717084262424,4.23756917130635,3.90833150342282,4.62349644598606,84720,84720.1
PIGO,THCA,3.39551772984619,4.61398959401187,3.982856849639,4.60785630171446,84720,84720.2
PIGO,THCA,3.39551772984619,4.61398959401187,3.982856849639,4.60785630171446,84720,84720.1
PIGO,PRAD,3.95085160399761,4.7813131493777,3.88254095787424,4.89470367429863,84720,84720.2
PIGO,PRAD,3.95085160399761,4.7813131493777,3.88254095787424,4.89470367429863,84720,84720.1
PIGO,PAAD,2.97451061572661,4.81078985918298,3.49678825437671,4.53211706266653,84720,84720.2
PIGO,PAAD,2.97451061572661,4.81078985918298,3.49678825437671,4.53211706266653,84720,84720.1
PIGP,CESC,3.44164792869508,4.53201033051882,4.29915122352802,1.73845402107103,51227,51227.2
PIGP,CESC,3.44164792869508,4.53201033051882,4.29915122352802,1.73845402107103,51227,51227.1
PIGP,CESC,3.44164792869508,4.53201033051882,4.29915122352802,1.73845402107103,51227,51227.3
PIGP,STAD,4.14447072711545,4.58233139403864,4.68148523976553,1.88280825330151,51227,51227.2
PIGP,STAD,4.14447072711545,4.58233139403864,4.68148523976553,1.88280825330151,51227,51227.1
PIGP,STAD,4.14447072711545,4.58233139403864,4.68148523976553,1.88280825330151,51227,51227.3
PIGP,ESCA,3.64208320093121,4.13884319184018,4.51536773971279,1.82761523767617,51227,51227.2
PIGP,ESCA,3.64208320093121,4.13884319184018,4.51536773971279,1.82761523767617,51227,51227.1
PIGP,ESCA,3.64208320093121,4.13884319184018,4.51536773971279,1.82761523767617,51227,51227.3
PIGP,CRC,3.52107069011998,4.86352122412569,4.08673206250228,1.99916201134021,51227,51227.2
PIGP,CRC,3.52107069011998,4.86352122412569,4.08673206250228,1.99916201134021,51227,51227.1
PIGP,CRC,3.52107069011998,4.86352122412569,4.08673206250228,1.99916201134021,51227,51227.3
PIGP,BLCA,3.90692465964263,4.62537378392286,4.36941526286504,1.75834017072121,51227,51227.2
PIGP,BLCA,3.90692465964263,4.62537378392286,4.36941526286504,1.75834017072121,51227,51227.1
PIGP,BLCA,3.90692465964263,4.62537378392286,4.36941526286504,1.75834017072121,51227,51227.3
PIGP,OV,4.38828784439715,5.03684546356152,3.63798344022725,2.01651148677998,51227,51227.2
PIGP,OV,4.38828784439715,5.03684546356152,3.63798344022725,2.01651148677998,51227,51227.1
PIGP,OV,4.38828784439715,5.03684546356152,3.63798344022725,2.01651148677998,51227,51227.3
PIGP,LIHC,4.21943175220884,5.38843261496227,5.28851012163852,1.55959929422942,51227,51227.2
PIGP,LIHC,4.21943175220884,5.38843261496227,5.28851012163852,1.55959929422942,51227,51227.1
PIGP,LIHC,4.21943175220884,5.38843261496227,5.28851012163852,1.55959929422942,51227,51227.3
PIGP,PAAD,3.5758763951524,4.81082542201437,3.79354798370462,2.02229270419416,51227,51227.2
PIGP,PAAD,3.5758763951524,4.81082542201437,3.79354798370462,2.02229270419416,51227,51227.1
PIGP,PAAD,3.5758763951524,4.81082542201437,3.79354798370462,2.02229270419416,51227,51227.3
PIGP,BRCA,3.62773792942758,5.20547208064101,4.39496424762496,1.80615141749698,51227,51227.2
PIGP,BRCA,3.62773792942758,5.20547208064101,4.39496424762496,1.80615141749698,51227,51227.1
PIGP,BRCA,3.62773792942758,5.20547208064101,4.39496424762496,1.80615141749698,51227,51227.3
PIGP,LUSC,3.76404530863158,4.34431234166485,4.09270691317118,1.68286677843696,51227,51227.2
PIGP,LUSC,3.76404530863158,4.34431234166485,4.09270691317118,1.68286677843696,51227,51227.1
PIGP,LUSC,3.76404530863158,4.34431234166485,4.09270691317118,1.68286677843696,51227,51227.3
PIGP,GBM,4.57566153101895,3.09332077128399,3.47665560576196,1.9094757220448,51227,51227.2
PIGP,GBM,4.57566153101895,3.09332077128399,3.47665560576196,1.9094757220448,51227,51227.1
PIGP,GBM,4.57566153101895,3.09332077128399,3.47665560576196,1.9094757220448,51227,51227.3
PIGP,THCA,4.37951327412937,5.31057808458624,4.79698601972554,1.80555836190432,51227,51227.2
PIGP,THCA,4.37951327412937,5.31057808458624,4.79698601972554,1.80555836190432,51227,51227.1
PIGP,THCA,4.37951327412937,5.31057808458624,4.79698601972554,1.80555836190432,51227,51227.3
PIGP,PRAD,4.45738908365494,5.59092323690779,4.84712834383805,2.37855206208748,51227,51227.2
PIGP,PRAD,4.45738908365494,5.59092323690779,4.84712834383805,2.37855206208748,51227,51227.1
PIGP,PRAD,4.45738908365494,5.59092323690779,4.84712834383805,2.37855206208748,51227,51227.3
PIGP,SKCM,4.16273283057393,4.80883722408398,4.37460693312821,2.15690544394103,51227,51227.2
PIGP,SKCM,4.16273283057393,4.80883722408398,4.37460693312821,2.15690544394103,51227,51227.1
PIGP,SKCM,4.16273283057393,4.80883722408398,4.37460693312821,2.15690544394103,51227,51227.3
PIGP,LUAD,3.80955117465453,4.91763324575883,4.14431163812427,1.93745043859653,51227,51227.2
PIGP,LUAD,3.80955117465453,4.91763324575883,4.14431163812427,1.93745043859653,51227,51227.1
PIGP,LUAD,3.80955117465453,4.91763324575883,4.14431163812427,1.93745043859653,51227,51227.3
PIGP,HNSC,3.46897200223175,4.02551586227877,3.94671180280515,1.73384947828776,51227,51227.2
PIGP,HNSC,3.46897200223175,4.02551586227877,3.94671180280515,1.73384947828776,51227,51227.1
PIGP,HNSC,3.46897200223175,4.02551586227877,3.94671180280515,1.73384947828776,51227,51227.3
PIGP,LGG,4.10801536960562,2.73010366817005,3.47665560576196,2.0062185478713,51227,51227.2
PIGP,LGG,4.10801536960562,2.73010366817005,3.47665560576196,2.0062185478713,51227,51227.1
PIGP,LGG,4.10801536960562,2.73010366817005,3.47665560576196,2.0062185478713,51227,51227.3
PIGP,KIRP,4.40000793546238,4.26084289802433,4.30974133758788,0,51227,51227.2
PIGP,KIRP,4.40000793546238,4.26084289802433,4.30974133758788,0,51227,51227.1
PIGP,KIRP,4.40000793546238,4.26084289802433,4.30974133758788,0,51227,51227.3
PIGP,UCEC,4.2321169402049,4.44537566742121,4.44010476718192,1.68916011718334,51227,51227.2
PIGP,UCEC,4.2321169402049,4.44537566742121,4.44010476718192,1.68916011718334,51227,51227.1
PIGP,UCEC,4.2321169402049,4.44537566742121,4.44010476718192,1.68916011718334,51227,51227.3
PIGP,KIRC,3.84788867442933,5.53673825059759,4.39779144196062,2.18543937753925,51227,51227.2
PIGP,KIRC,3.84788867442933,5.53673825059759,4.39779144196062,2.18543937753925,51227,51227.1
PIGP,KIRC,3.84788867442933,5.53673825059759,4.39779144196062,2.18543937753925,51227,51227.3
PIGQ,GBM,3.90566211547424,4.63440225395343,4.58034981565813,4.01366852288231,9091,9091.1
PIGQ,GBM,3.90566211547424,4.63440225395343,4.58034981565813,4.01366852288231,9091,9091.2
PIGQ,LGG,4.58280977342203,4.51706330044015,4.58034981565813,3.83492180203395,9091,9091.1
PIGQ,LGG,4.58280977342203,4.51706330044015,4.58034981565813,3.83492180203395,9091,9091.2
PIGQ,SKCM,4.10425072611638,4.65553813173359,3.57171258194567,3.75322830447571,9091,9091.1
PIGQ,SKCM,4.10425072611638,4.65553813173359,3.57171258194567,3.75322830447571,9091,9091.2
PIGQ,OV,4.58403291044535,4.54260647082771,4.63264290802395,3.66918442519025,9091,9091.1
PIGQ,OV,4.58403291044535,4.54260647082771,4.63264290802395,3.66918442519025,9091,9091.2
PIGQ,LIHC,4.32274297909102,4.70615050261111,4.64993783385413,3.39904698423674,9091,9091.1
PIGQ,LIHC,4.32274297909102,4.70615050261111,4.64993783385413,3.39904698423674,9091,9091.2
PIGQ,LUAD,4.20288903514194,4.38273319529435,4.3847909820232,3.60543363087408,9091,9091.1
PIGQ,LUAD,4.20288903514194,4.38273319529435,4.3847909820232,3.60543363087408,9091,9091.2
